ID;Jaar;Plaats uitgave;Boekverkoper;Auteur;Titel;Formaat;Vindplaats;Bijwerk;Figure;Plaats druk;Drukker;Stijl
BDA:422;1666;Amsterdam;Gerrit van Goedesberg;Dirck Rembrantsz van Nierop;(fol. *1r) ALMANACH| Nae den Nieuwen Stijl,| Van acht achter een volgende jaren.| Gecalculeert op den Meridiaen| der Stadt Amsterdam.| Hier voor is by gevoeght een eeuwigh duyrende| Almanach, om door 't tellen op de vingeren, de| onbeweeghelijcke Feest dagen te vinden.| Van nieus Verbetert en Vermeerdert, en de Tafelen| van de lengte der dagen en nachten op 17. verscheyden| Aertkloots breette gestelt,| DOOR| [portret van D.J. van Nierop, met zijn naam aan de rand]| t' AMSTERDAM,| By Gerrit van Goedesbergh, Boeckverkooper op het| Water, by de Nieuwe Brugh, inde Delfse Bybel.||;8o:* 8 66 74 4;UBL 492 G 19;;;;;
BDA:423;1666;Leiden;Jacob Burghoorn;Gillis Joosten Saeghman;(fol. A1r) (In zwart en rood) [titel is omkaderd door een houtsnede: een toegangspoort die leidt tot de Koopmansbeurs in Amsterdam. Bevat ook het wapen van Amsterdam]| Groote Comptoir| Almanach,| Nae de Nieuwe en Oude stijl,| Op 't Iaer nae de geboorte ons| Heeren Iesu Christi, 1666.| Versien met alle de Iaer marckten, Paerde,| Beeste en Leer marckten, als mede op wat uur en minuyt| de Maen alle dagen op en onder gaet, en op yder Maendt een Pronosticatie, met de Zaey Almanach, en de gedenck | waerdigste  Geschiedenissen in 13. Maenden voor gevallen| Item, de Vacantien, Vierschaer, Loos en Eygen panden| 't Varen van de Schuyten, Water getijden, Poort kl. etc.| Gepractiseert en gestelt door| GILLIS JOOSTEN SAEGHMAN.| Tot Leyden, Voor Jocobus Borchoorn, Boeck verkooper, 1666.||;4o:A D 4;GAL Fa Hubrecht inv. nr. 21:1666;;AFBEELDING  17,1 [FOTO, ZIE OOK BOEK];Amsterdam;Gillis Joosten Saeghman;
BDA:424;1666;Leiden;Jacob Burghoorn;Gillis Joosten Saeghman;(fol. A1r) (In zwart en rood) [titel is omkaderd door een houtsnede: een toegangspoort die leidt tot de Koopmansbeurs in Amsterdam. Bevat ook het wapen van Amsterdam]| Groote Comptoir| Almanach,| Nae de Nieuwe en Oude stijl,| Op 't Iaer nae de geboorte ons| Heeren Iesu Christi, 1666.| Versien met alle de Iaer marckten, Paerde,| Beeste en Leer marckten, als mede op wat uur en minuyt| de Maen alle dagen op en onder gaet, en op yder Maendt een Pronosticatie, met de Zaey Almanach, en de gedenck | waerdigste  Geschiedenissen in 13. Maenden voor gevallen| Item, de Vacantien, Vierschaer, Loos en Eygen panden| 't Varen van de Schuyten, Water getijden, Poort kl. etc.| Gepractiseert en gestelt door| GILLIS JOOSTEN SAEGHMAN.| Tot Leyden, Voor Jocobus Borchoorn, Boeck verkooper, 1666.||;4o:A D 4;GAL Fa Hubrecht inv. nr. 21:1666;;AFBEELDING  17,1 [FOTO, ZIE OOK BOEK];Amsterdam;Gillis Joosten Saeghman;
BDA:425;1666;Leiden;Jacob Burghoorn;Gillis Joosten Saeghman;(fol. A1r) (In zwart en rood) [titel is omkaderd door een houtsnede: een toegangspoort die leidt tot de Koopmansbeurs in Amsterdam. Bevat ook het wapen van Amsterdam]| Groote Comptoir| Almanach,| Nae de Nieuwe en Oude stijl,| Op 't Iaer nae de geboorte ons| Heeren Iesu Christi, 1666.| Versien met alle de Iaer marckten, Paerde,| Beeste en Leer marckten, als mede op wat uur en minuyt| de Maen alle dagen op en onder gaet, en op yder Maendt een Pronosticatie, met de Zaey Almanach, en de gedenck | waerdigste  Geschiedenissen in 13. Maenden voor gevallen| Item, de Vacantien, Vierschaer, Loos en Eygen panden| 't Varen van de Schuyten, Water getijden, Poort kl. etc.| Gepractiseert en gestelt door| GILLIS JOOSTEN SAEGHMAN.| Tot Leyden, Voor Jocobus Borchoorn, Boeck verkooper, 1666.||;4o:A D 4;GAL Fa Hubrecht inv. nr. 21:1666;;AFBEELDING  17,1 [FOTO, ZIE OOK BOEK];Amsterdam;Gillis Joosten Saeghman;
BDA:426;1666;Leiden;Jacob Burghoorn;Gillis Joosten Saeghman;(fol. A1r) (In zwart en rood) [titel is omkaderd door een houtsnede: een toegangspoort die leidt tot de Koopmansbeurs in Amsterdam. Bevat ook het wapen van Amsterdam]| Groote Comptoir| Almanach,| Nae de Nieuwe en Oude stijl,| Op 't Iaer nae de geboorte ons| Heeren Iesu Christi, 1666.| Versien met alle de Iaer marckten, Paerde,| Beeste en Leer marckten, als mede op wat uur en minuyt| de Maen alle dagen op en onder gaet, en op yder Maendt een Pronosticatie, met de Zaey Almanach, en de gedenck | waerdigste  Geschiedenissen in 13. Maenden voor gevallen| Item, de Vacantien, Vierschaer, Loos en Eygen panden| 't Varen van de Schuyten, Water getijden, Poort kl. etc.| Gepractiseert en gestelt door| GILLIS JOOSTEN SAEGHMAN.| Tot Leyden, Voor Jocobus Borchoorn, Boeck verkooper, 1666.||;4o:A D 4;GAL Fa Hubrecht inv. nr. 21:1666;;AFBEELDING  17,1 [FOTO, ZIE OOK BOEK];Amsterdam;Gillis Joosten Saeghman;
BDA:427;1666;Amsterdam;Isaac Calckoen;?;(fol. A1r) [In zwart en rood] Groote Comptoir| ALMANACH,| Op het Iaer ons Heeren Iesu Christi M. DC. LXVJ.| Na den Nieuwe en Oude stijl.| Versien met alle de Iaer marckten, Paerde, Beeste| en  Leer marckten van de Geunieerde Provintien.| Als mede de MAEN ALMANACH, daer in men alle Dagen sien kan wat uur| de Maen des avondts en des morgens op en onder gaet. Met een korte beschrijvinge van Amster | dam. 't Varen van de Buyte  en Binne schuyten: het verlangen en verkorten van de Poort | klocken, de Water getijden, 't Reysen der Koopmans Boden, en en Tafeltje, aenwijsende| wanneer de Son op en onder gaet.| [houtsnede koopmansbeurs Amsterdam. met opschrift: BVRSA AMSTERDAMENSIS [en] ANNO 1666.]| t' AMSTERDAM.| [lijn]| Voor Hendrick Magnus,  Boeckbinder van de E. Oost Indise Compagnie| in de Pethany straet, in de drie Schrijfboecken, Anno 1666.||;4o:A D 4;MAA;;;Amsterdam;Jan Jacobsz Bouman;
BDA:428;1666;Amsterdam;Isaac Calckoen;?;(fol. A1r) [In zwart en rood] Groote Comptoir| ALMANACH,| Op het Iaer ons Heeren Iesu Christi M. DC. LXVJ.| Na den Nieuwe en Oude stijl.| Versien met alle de Iaer marckten, Paerde, Beeste| en  Leer marckten van de Geunieerde Provintien.| Als mede de MAEN ALMANACH, daer in men alle Dagen sien kan wat uur| de Maen des avondts en des morgens op en onder gaet. Met een korte beschrijvinge van Amster | dam. 't Varen van de Buyte  en Binne schuyten: het verlangen en verkorten van de Poort | klocken, de Water getijden, 't Reysen der Koopmans Boden, en en Tafeltje, aenwijsende| wanneer de Son op en onder gaet.| [houtsnede koopmansbeurs Amsterdam. met opschrift: BVRSA AMSTERDAMENSIS [en] ANNO 1666.]| t' AMSTERDAM.| [lijn]| Voor Hendrick Magnus,  Boeckbinder van de E. Oost Indise Compagnie| in de Pethany straet, in de drie Schrijfboecken, Anno 1666.||;4o:A D 4;MAA;;;Amsterdam;Jan Jacobsz Bouman;
BDA:429;1667;Amsterdam;Gillis Joosten Saeghman;Dirck Rembrantsz van Nierop;(fol. A1r) [In zwart en rood] Almanach,| Na de Nieuwe  en Oude stijl,| Op't Iaer na de geboorte ons| Heeren Iesu Christi, 1667.| Versien met alle de Marckten, als| mede de Maen Almanach, daer in men alle| dagen sien kan wat uur de Maen des| avonts en smorgens op en onder gaet.| Gestelt door G.I. Saeghman,| En Dirck Rembrantsz. van Nierop.| [houtsnede koopmansbeurs Amsterdam met opschrift  in rood: 1667.]| By Gillis Ioost[e]n Saeghman.||;32o:[A] 8 B 8;UBA mini 48;Twee bijwerkjes: A 8 Aenhangsel tot den Almanach [...] Amsterdam [...] Gillis Joosten Saeghman [...] z.j. En: A B 8 Chronijxken [...] Amsterdam [...] Gillis Joosten Saeghman [...] z.j.;;;;
BDA:430;1667;Amsterdam;Gillis Joosten Saeghman;Gillis Joosten Saeghman;(fol. A1r) (In zwart en rood) Groote Comptoir| Almanach| Op 't Iaer ons Heeren Iesu Christi| M.DC.LXVII. Na de Nieuwe en Oude stijl.| Versien met alle de Iaer marckten, Paerde, Beeste| en  Leer marckten, oock op yder Maent een Pronosticatie, de| Conjunctie der Planeten, de Dagelijcksche uuren van des Maens opganck.| Item, de Vacantien voor den Hoove van Hollandt.| Mitsgaders de Vacantien  en Vierscharen, Loos en Eygen | panden der Stadt Amsterdam, 't Varen van de Buyte en Binne schuyten,| de Water getijden, Poort klocken, Etc. Door| GILLIS JOOSTEN SAEGHMAN.| ANNO 1667| [houtsnede beurs van A'dam]| t' AMSTERDAM,| [lijn]| Gedruckt by Gillis Joosten Saeghman, Boeck drucker en Boeck verkooper| in de Nieuwe straet, in de Druckery 1667.||;4o:A D 4 ( D1);UBA O 90 7;;;Amsterdam;Gillis Joosten Saeghman;
BDA:431;1667;Amsterdam;Gillis Joosten Saeghman;Gillis Joosten Saeghman;(fol. A1r) (In zwart en rood) Groote Comptoir| Almanach| Op 't Iaer ons Heeren Iesu Christi| M.DC.LXVII. Na de Nieuwe en Oude stijl.| Versien met alle de Iaer marckten, Paerde, Beeste| en  Leer marckten, oock op yder Maent een Pronosticatie, de| Conjunctie der Planeten, de Dagelijcksche uuren van des Maens opganck.| Item, de Vacantien voor den Hoove van Hollandt.| Mitsgaders de Vacantien  en Vierscharen, Loos en Eygen | panden der Stadt Amsterdam, 't Varen van de Buyte en Binne schuyten,| de Water getijden, Poort klocken, Etc. Door| GILLIS JOOSTEN SAEGHMAN.| ANNO 1667| [houtsnede beurs van A'dam]| t' AMSTERDAM,| [lijn]| Gedruckt by Gillis Joosten Saeghman, Boeck drucker en Boeck verkooper| in de Nieuwe straet, in de Druckery 1667.||;4o:A D 4 ( D1);UBA O 90 7;;;Amsterdam;Gillis Joosten Saeghman;
BDA:432;1667;Amsterdam;Gillis Joosten Saeghman;Gillis Joosten Saeghman;(fol. A1r) (In zwart en rood) Groote Comptoir| Almanach| Op 't Iaer ons Heeren Iesu Christi| M.DC.LXVII. Na de Nieuwe en Oude stijl.| Versien met alle de Iaer marckten, Paerde, Beeste| en  Leer marckten, oock op yder Maent een Pronosticatie, de| Conjunctie der Planeten, de Dagelijcksche uuren van des Maens opganck.| Item, de Vacantien voor den Hoove van Hollandt.| Mitsgaders de Vacantien  en Vierscharen, Loos en Eygen | panden der Stadt Amsterdam, 't Varen van de Buyte en Binne schuyten,| de Water getijden, Poort klocken, Etc. Door| GILLIS JOOSTEN SAEGHMAN.| ANNO 1667| [houtsnede beurs van A'dam]| t' AMSTERDAM,| [lijn]| Gedruckt by Gillis Joosten Saeghman, Boeck drucker en Boeck verkooper| in de Nieuwe straet, in de Druckery 1667.||;4o:A D 4 ( D1);UBA O 90 7;;;Amsterdam;Gillis Joosten Saeghman;
BDA:433;1667;Amsterdam;Jacob Cornelisz Stichter;Dirck Rembrantsz van Nierop;(fol. A1r) [in zwart en rood] Oprechte Nieropper Schrijf | Almanach| Na de Nieuwe en Oude stijl,| Op 't Iaer nae de geboorte ons| Heeren Iesu Christi 1667.| Versien met alle de Iaar marckten,| Paarde, Beeste en Leer marckten.| Aenwijsende alle daeg des Maens op| ende onderganck in dese Landen.| Door Dirck Rembrantsz van Nierop| [houtsnede: wapen van Amsterdam, rood ingekleurd]| t'  Amsterdam Gedruckt by Jacob Stichter, op de| Haerlemmer straet by de Poort 1667.||;16o:[A] 8 B D 8;MBL S 10.424 (XII B 52);Twee bijwerkjes: A 8 Schutters almanach [...]. A B 8 Historien ofte chronyxken [...] Amsterdam, Jacob Stichter.;;;;
BDA:434;1667;Amsterdam;Jan Jacobsz Bouman;?;(fol. A1r) [In zwart en rood] Groote Comptoir| ALMANACH,| Na de Nieuwe en Oude stijl.| Op 't Iaer na de geboorte ons Heeren| JESU CHRISTI 1667.| Versien met alle de Iaer marckten, Paerde, Beeste en Leer | marckten: Als mede op wat uur en Minuyt de Maen alle dagen op en onder| gaet. Hoveniers Almanach. Met een korte beschrijvinge van Hollant en de Stadt Dordrecht.| Item, de Vacantien, 't Varen  van de Schuyten, Water getijden,| Poort klock, 't Reysen der Coopmans Boden, en een Tafeltje, aenwijsende| wanneer de Son op en onder gaet.| [houtsnede koopmansbeurs Amsterdam, met daarin gedrukt: BVRSA AMSTERDAMENSIS [en] ANNO 1667]| t' AMSTERDAM,| [lijn]| Voor Hendrick Magnus, Boeckbinder van de E. Oost Indise Compagnie, in de| Pethany straet, in de drie Schrijf boecken, ANNO 1667.||;4o:A D 4;GAA Gasthuisarchief inv.nr. 1059a, of YY 23 [exemplaar zoek];;;Amsterdam;Jan Jacobsz Bouman;
BDA:435;1667;Amsterdam;Jan Jacobsz Bouman;?;(fol. A1r) [In zwart en rood] Groote Comptoir| ALMANACH,| Na de Nieuwe en Oude stijl.| Op 't Iaer na de geboorte ons Heeren| JESU CHRISTI 1667.| Versien met alle de Iaer marckten, Paerde, Beeste en Leer | marckten: Als mede op wat uur en Minuyt de Maen alle dagen op en onder| gaet. Hoveniers Almanach. Met een korte beschrijvinge van Hollant en de Stadt Dordrecht.| Item, de Vacantien, 't Varen  van de Schuyten, Water getijden,| Poort klock, 't Reysen der Coopmans Boden, en een Tafeltje, aenwijsende| wanneer de Son op en onder gaet.| [houtsnede koopmansbeurs Amsterdam, met daarin gedrukt: BVRSA AMSTERDAMENSIS [en] ANNO 1667]| t' AMSTERDAM,| [lijn]| Voor Hendrick Magnus, Boeckbinder van de E. Oost Indise Compagnie, in de| Pethany straet, in de drie Schrijf boecken, ANNO 1667.||;4o:A D 4;GAA Gasthuisarchief inv.nr. 1059a, of YY 23 [exemplaar zoek];;;Amsterdam;Jan Jacobsz Bouman;
BDA:436;1667;Leeuwarden;Frans Hardomans;Theodorus Hoen;[exemplaar onbekend] Billandts almanach voor 1667;16o ?;Onbekend;;;;;
BDA:437;1667;Nijmegen;Nicolaes Hervelt;Franciscus Diepenbroek;[exemplaar onbekend] Nijmeegse almanach [ongeveer 1667];?;Onbekend;;;;;
BDA:438;1667;Leiden;Jacob Burghoorn;Gillis Joosten Saeghman;(fol. A1r) (In zwart en rood) Groote Comptoir| Almanach| Op 't Iaer ons Heeren Iesu Christi| M.DC.LXVII. Na de Nieuwe en Oude stijl.| Versien met alle de Iaer marckten, Paerde, Beeste| en  Leer marckten, oock op yder Maent een Pronosticatie, de| Conjunctie der Planeten, de Dagelijcksche uuren van des Maens opganck.| Item, de Vacantien voor den Hoove van Hollandt.| Mitsgaders de Vacantien en Vierscharen, Loos en Eygen | panden der Stadt Amsterdam, 't Varen van de Buyte en Binne schuyten,| de Water getijden, Poort klocken, etc. Door| GILLIS JOOSTEN SAEGHMAN.| ANNO 1667| [houtsnede koopmansbeurs van Amsterdam met opschrift: ANNO 1667]| t' AMSTERDAM,| [lijn]| Gedruckt by Gillis Joosten Saeghman, Boeck drucker en Boeck verkooper| in de Nieuwe straet, in de  Druckery, 1667.||;4o:A D 4;GAL Stadsarchief inv. nr. 349;;;Amsterdam;Gillis Joosten Saeghman;
BDA:439;1667;Leiden;Jacob Burghoorn;Gillis Joosten Saeghman;(fol. A1r) (In zwart en rood) Groote Comptoir| Almanach| Op 't Iaer ons Heeren Iesu Christi| M.DC.LXVII. Na de Nieuwe en Oude stijl.| Versien met alle de Iaer marckten, Paerde, Beeste| en  Leer marckten, oock op yder Maent een Pronosticatie, de| Conjunctie der Planeten, de Dagelijcksche uuren van des Maens opganck.| Item, de Vacantien voor den Hoove van Hollandt.| Mitsgaders de Vacantien en Vierscharen, Loos en Eygen | panden der Stadt Amsterdam, 't Varen van de Buyte en Binne schuyten,| de Water getijden, Poort klocken, etc. Door| GILLIS JOOSTEN SAEGHMAN.| ANNO 1667| [houtsnede koopmansbeurs van Amsterdam met opschrift: ANNO 1667]| t' AMSTERDAM,| [lijn]| Gedruckt by Gillis Joosten Saeghman, Boeck drucker en Boeck verkooper| in de Nieuwe straet, in de  Druckery, 1667.||;4o:A D 4;GAL Stadsarchief inv. nr. 349;;;Amsterdam;Gillis Joosten Saeghman;
BDA:440;1667;Leiden;Jacob Burghoorn;Gillis Joosten Saeghman;(fol. A1r) (In zwart en rood) Groote Comptoir| Almanach| Op 't Iaer ons Heeren Iesu Christi| M.DC.LXVII. Na de Nieuwe en Oude stijl.| Versien met alle de Iaer marckten, Paerde, Beeste| en  Leer marckten, oock op yder Maent een Pronosticatie, de| Conjunctie der Planeten, de Dagelijcksche uuren van des Maens opganck.| Item, de Vacantien voor den Hoove van Hollandt.| Mitsgaders de Vacantien en Vierscharen, Loos en Eygen | panden der Stadt Amsterdam, 't Varen van de Buyte en Binne schuyten,| de Water getijden, Poort klocken, etc. Door| GILLIS JOOSTEN SAEGHMAN.| ANNO 1667| [houtsnede koopmansbeurs van Amsterdam met opschrift: ANNO 1667]| t' AMSTERDAM,| [lijn]| Gedruckt by Gillis Joosten Saeghman, Boeck drucker en Boeck verkooper| in de Nieuwe straet, in de  Druckery, 1667.||;4o:A D 4;GAL Stadsarchief inv. nr. 349;;;Amsterdam;Gillis Joosten Saeghman;
BDA:441;1667;Leiden;Jacob Burghoorn;Gillis Joosten Saeghman;(fol. A1r) (In zwart en rood) Groote Comptoir| Almanach| Op 't Iaer ons Heeren Iesu Christi| M.DC.LXVII. Na de Nieuwe en Oude stijl.| Versien met alle de Iaer marckten, Paerde, Beeste| en  Leer marckten, oock op yder Maent een Pronosticatie, de| Conjunctie der Planeten, de Dagelijcksche uuren van des Maens opganck.| Item, de Vacantien voor den Hoove van Hollandt.| Mitsgaders de Vacantien en Vierscharen, Loos en Eygen | panden der Stadt Amsterdam, 't Varen van de Buyte en Binne schuyten,| de Water getijden, Poort klocken, etc. Door| GILLIS JOOSTEN SAEGHMAN.| ANNO 1667| [houtsnede koopmansbeurs van Amsterdam met opschrift: ANNO 1667]| t' AMSTERDAM,| [lijn]| Gedruckt by Gillis Joosten Saeghman, Boeck drucker en Boeck verkooper| in de Nieuwe straet, in de  Druckery, 1667.||;4o:A D 4;GAL Stadsarchief inv. nr. 349;;;Amsterdam;Gillis Joosten Saeghman;
BDA:442;1668;Leeuwarden;wed. Frans Hardomans;Theodorus Hoen;(fol. A1r) [In zwart en rood] Billandts| ALMANACH,| Na den Oude stijl,| Op't Schrickel Iaer na de| geboorte Iesu Christi, 1668.| Door| THEODORUM HOEN,| Landtmeter ende Ingenieur binnen|  LEEUWAERDEN.| [houtsnede wapen van Billand]| Tot LEEUWAERDEN.| [lijn]| By de Weduwe van Frans Hardo | mans, in de Peper straet, 1668.||;32o:[A] 8 B 8;PBL A 3268;Twee bijwerkjes: A 8 Den Zaey Almanach [...] Gillis Joosten Saagman. En: A 8 Chronijxken [...] Amsterdam [...] Gillis Joosten Saeghman [...].;AFBEELDING  61,1-61,3  [KOPIEEN];;;
BDA:443;1668;Leeuwarden?;?;?;[zonder titelblad]. Leeuwarder almanak?;16o:[A] [B] 8 ( A katern en B1 t/m B4);UBG M.V.O. T 54 1668;Een bijwerkje: [A] 8 (  A7 en A8). Prognosticatie Ofte Practica over den Leeuwarder Almanach.;;;;
BDA:444;1668;Utrecht;Willem van Paddenburgh;Ambrosius Magnum;(fol. A1r) [In zwart en rood] Almanach,| nae den Ouden Stijl, op| 't Schrickel jaer ons Heeren Ies. Chr.| M.DC.LXVIII.| [lijn]| Gepractiseert op den Meridiaen deser| Stadt door D. Ambrosium Magnum.| [houtsnede stadsgezicht met opdruk: VTRECHT, en het wapen van de stad en de provincie Utrecht]| t' Utrecht, By Willem van Paddenburgh| tusschen de Beyer ende Backer brug.||;16o:[A] [C] 8;UBG M.O.V. T 54 1668;Bijgebonden is een deel van een (Leeuwarder?) almanak uit het zelfde jaar 1668 (blijkens de kalender). Het gaat om de laatste zes folia van het B katern en het betreft het kalendergedeelte. er komen voornamelijk Friese markten in voor. Bovendien een bijwerkje: [A] 8 ( A7, en A8) Prognosticatie Ofte Practica over den Leeuwarder Almanach (geen aparte titelpagina).;;;;
BDA:445;1668;'s Gravenhage?;Crispyn Hoeckwater?;Gillis Joosten Saeghman;(fol. A1r) [In zwart en rood] Groote Comptoir| Almanach| Op't Schrickel Iaer ons Heeren Iesu| Christi M.DC.LXVIII. Na de Nieuwe en Oude stijl.| Versien met alle de Iaer marckten, Paerde, Beeste|  en Leer marckten, en een Maendelijke Pronosticatie, met de Conjunctie| der Planeten, de Dagelijcksche uuren van des Maens op  en onder ganck,| 't Varen van de Buyte  en Binne schuyten, 't  Reysen der Booden, etc.| Als mede de Memorye van alle de Vier scharen, Loos en Eygen panden,| Vacantien en Schutters Wacht Almanach der Stadt Amsterdam, Mitsgaders| de Vacantien voor den Hoove van Hollandt, Zeelandt, Vrieslandt, Uytrecht en| Groeningen, &c., By een gestelt door| GILLIS JOOSTEN SAAGMAN| ANNO 1668.| [Houtsnede: koopmansbeurs Amsterdam]| In 's GRAVEN HAGE,| Voor Crispinus Hoeckwater, Boeck verkooper,| Anno 1668.||;4o:A D 4 ( A1 t/m B4 en   D4);ASR 2140 [titelpagina ontbreekt];Losse pagina voor wijnkopersgilde [E];AFBEELDING  24,1  [FOTO];Amsterdam?;Gillis Joosten Saeghman?;
BDA:446;1668;'s Gravenhage?;Crispyn Hoeckwater?;Gillis Joosten Saeghman;(fol. A1r) [In zwart en rood] Groote Comptoir| Almanach| Op't Schrickel Iaer ons Heeren Iesu| Christi M.DC.LXVIII. Na de Nieuwe en Oude stijl.| Versien met alle de Iaer marckten, Paerde, Beeste|  en Leer marckten, en een Maendelijke Pronosticatie, met de Conjunctie| der Planeten, de Dagelijcksche uuren van des Maens op  en onder ganck,| 't Varen van de Buyte  en Binne schuyten, 't  Reysen der Booden, etc.| Als mede de Memorye van alle de Vier scharen, Loos en Eygen panden,| Vacantien en Schutters Wacht Almanach der Stadt Amsterdam, Mitsgaders| de Vacantien voor den Hoove van Hollandt, Zeelandt, Vrieslandt, Uytrecht en| Groeningen, &c., By een gestelt door| GILLIS JOOSTEN SAAGMAN| ANNO 1668.| [Houtsnede: koopmansbeurs Amsterdam]| In 's GRAVEN HAGE,| Voor Crispinus Hoeckwater, Boeck verkooper,| Anno 1668.||;4o:A D 4 ( A1 t/m B4 en   D4);ASR 2140 [titelpagina ontbreekt];Losse pagina voor wijnkopersgilde [E];AFBEELDING  24,1  [FOTO];Amsterdam?;Gillis Joosten Saeghman?;
